run,fill,year,pp.energy,n.lumi.events,data.quality,proxy.for.lumi.data.integrity,proxy.for.physics.data.integrity,lumi
164451,4440,2015,13,4834167,OK,786663.527961506,786663.5279629,0.000789739168490947
164452,4440,2015,13,3035114,OK,489423.680990269,489423.68099129,0.000493860248114896
164454,4440,2015,13,3598585,OK,587471.815621183,587471.8156216,0.000591492473197536
164455,4440,2015,13,3502413,OK,562130.907237527,562130.9072374,0.000570574633616774
164457,4440,2015,13,4875889,OK,787533.768240995,787533.7682424,0.000797703228060072
164459,4440,2015,13,4872552,OK,782767.505292533,782767.50529366,0.000792556141232873
164460,4440,2015,13,4850321,OK,784003.815577742,784003.8155772,0.00078844525694643
164462,4440,2015,13,1244786,OK,190607.673632805,190607.6736325,0.000202486603708571
164524,4444,2015,13,4822378,OK,803080.000128933,803080.0001293,0.000807298534977979
164527,4444,2015,13,4069420,OK,677062.833200226,677062.8331998,0.000682219824997512
164529,4444,2015,13,486423,OK,79329.0478273726,79329.04782732,8.0847526749525e-05
164531,4444,2015,13,4860906,OK,782730.753597392,782730.7535965,0.000789999887856418
164533,4444,2015,13,3414670,OK,550792.130894258,550792.1308947,0.000556198984432536
164534,4444,2015,13,4399729,OK,719795.659014049,719795.6590162,0.000724062170099314
164536,4444,2015,13,3093737,OK,501872.050180011,501872.0501801,0.000503249864660771
164537,4444,2015,13,2464517,OK,400146.438685447,400146.4386857,0.000395725264217407
164647,4448,2015,13,729453,OK,116107.980029649,116107.9800298,0.00011816091061062
164649,4448,2015,13,3623504,OK,579991.081839024,579991.08183903,0.000585154468603646
164662,4449,2015,13,2879371,OK,477041.589382448,477041.58938299,0.000481601002691213
164663,4449,2015,13,4863072,OK,780810.009565373,780810.0095658,0.000790551661200899
164665,4449,2015,13,4840564,OK,783788.274684756,783788.27468509,0.000788109402767091
164666,4449,2015,13,4855479,OK,782203.945671508,782203.94567193,0.000789164790778195
164667,4449,2015,13,4861382,OK,781122.343442624,781122.343442,0.000789592472832066
164668,4449,2015,13,4856058,OK,781027.503515739,781027.5035157,0.000787854862695946
164670,4449,2015,13,2341508,OK,377711.610464346,377711.61046361,0.000380693323095716
164672,4449,2015,13,2773658,OK,446111.191071121,446111.1910715,0.000451943749203862
164688,4449,2015,13,180116,OK,30574.6486338974,30574.64863388,3.05278660155612e-05
164692,4449,2015,13,3315273,OK,555685.849259738,555685.84925923,0.000561850353039751
164694,4449,2015,13,4863673,OK,787248.543147423,787248.5431475,0.000798144509075012
164695,4449,2015,13,2433693,OK,391585.342370808,391585.342371,0.00039666412972253
164696,4449,2015,13,4853802,OK,791425.311830094,791425.3118303,0.000800406538877661
164697,4449,2015,13,657074,OK,106314.185315559,106314.1853155,0.000107145957210718
164698,4449,2015,13,4844381,OK,782859.18677507,782859.1867743,0.000790252569205535
164699,4449,2015,13,4877093,OK,784264.167491845,784264.1674904,0.000794026333118407
164700,4449,2015,13,4782402,OK,784391.710546562,784391.7105466,0.000781011842519929
164701,4449,2015,13,341544,OK,57943.5294787736,57943.5294788,5.26302417370602e-05
164819,4455,2015,13,4860566,OK,757389.498356839,757389.49835773,0.000764926887358302
164823,4455,2015,13,4872581,OK,792990.304991118,792990.3049916,0.000800340366671443
164824,4455,2015,13,1887786,OK,308410.758182778,308410.7581829,0.000311260122863519
164825,4455,2015,13,3914633,OK,619859.614569407,619859.61456988,0.000625441286042882
164878,4462,2015,13,325811,OK,61052.9730486274,61052.9730486,5.95404195918057e-05
164880,4462,2015,13,2293226,OK,418739.769268503,418739.7692689,0.00042195227190104
164883,4462,2015,13,1690859,OK,320149.592338029,320149.59233842,0.000301060127745181
164885,4462,2015,13,424016,OK,69760.593738887,69760.59373882,7.03703375094729e-05
164908,4463,2015,13,777856,OK,136239.307055087,136239.3070552,0.000138055102820529
164911,4463,2015,13,4861329,OK,869444.389948175,869444.3899487,0.000875544366232923
164914,4463,2015,13,4837549,OK,869751.785876936,869751.7858768,0.000878724175246062
164916,4463,2015,13,4858228,OK,855424.030512233,855424.03051389,0.00086500217896865
164917,4463,2015,13,214423,OK,38925.8990960358,38925.8990961,3.79202062122438e-05
164918,4463,2015,13,1358142,OK,238774.259554181,238774.2595541,0.000239851577771722
164920,4463,2015,13,2550525,OK,454280.136986611,454280.13698655,0.00045141414343831
164921,4463,2015,13,916615,OK,154118.096616867,154118.096617,0.000154217778450268
164990,4466,2015,13,3569955,OK,645295.062993573,645295.06299472,0.000642183435081539
164994,4466,2015,13,3460224,OK,608791.228078745,608791.22807758,0.000611947744068706
165025,4467,2015,13,1007785,OK,195110.575718213,195110.5757181,0.000186968559033291
165026,4467,2015,13,4769538,OK,869971.911076084,869971.9110766,0.000875952588355825
165031,4467,2015,13,4859966,OK,865394.420309154,865394.4203091,0.000875217273305477
165034,4467,2015,13,119634,OK,23618.8073635182,23618.80736354,2.13609065358225e-05
165035,4467,2015,13,4562916,OK,805696.2447159,805696.244716,0.000814427033603177
165036,4467,2015,13,4835824,OK,862750.736486493,862750.7364854,0.00087123242987047
165037,4467,2015,13,4437898,OK,792244.52391514,792244.5239149,0.00079396931266929
165038,4467,2015,13,3354780,OK,705208.082522707,705208.08252435,0.000598270626192235
165045,4467,2015,13,1062871,OK,202170.245216413,202170.2452164,0.000189376262153616
165046,4467,2015,13,3118858,OK,553522.084016217,551379.207432,0.000554890071377918
165048,4467,2015,13,3125887,OK,550611.98851496,550611.9885144,0.000556739608880375
165049,4467,2015,13,4866252,OK,856823.973972178,856823.97397013,0.000868583030840013
165050,4467,2015,13,4869698,OK,881241.478109141,881241.4781093,0.000892946406510368
165051,4467,2015,13,648534,OK,117023.67172443,117023.6717246,0.000118921334964704
165052,4467,2015,13,4844443,OK,877443.508706836,877443.5087077,0.000888720110099346
165053,4467,2015,13,4818727,OK,856176.607092719,856176.6070929,0.000858772468584236
165056,4467,2015,13,762698,OK,140426.963228444,140426.9632284,0.000141246478670239
165057,4467,2015,13,3932267,OK,698626.173465593,698626.17346476,0.000705561446281338
165061,4467,2015,13,4854464,OK,862732.412969747,862732.412969,0.000877136606649015
165062,4467,2015,13,4867412,OK,858788.865993991,858788.8659945,0.000870820362688149
165063,4467,2015,13,2585217,OK,454972.130818101,454972.1308183,0.00046057300431956
165064,4467,2015,13,3588060,OK,637428.87638259,637428.8763831,0.000639443272454617
165065,4467,2015,13,483025,OK,87828.7230304541,87828.7230306,8.5960884340593e-05
165066,4467,2015,13,1424245,OK,250888.126590569,250888.1265909,0.000252890995010682
165067,4467,2015,13,2569756,OK,455461.328688727,455461.32868835,0.000459429468133902
165068,4467,2015,13,1779440,OK,312337.612640608,312337.6126403,0.000316407469958281
165069,4467,2015,13,4867265,OK,854595.941105635,854595.9411056,0.000863589922842903
165073,4467,2015,13,4850927,OK,857431.456186173,857431.45618658,0.000863336461789681
165075,4467,2015,13,4840960,OK,861155.513606134,861155.5136069,0.000868253918427761
165077,4467,2015,13,4864570,OK,861300.947169568,861300.9471687,0.000871684681433976
165078,4467,2015,13,1586756,OK,283746.807956404,283746.8079564,0.000287272961887554
165299,4476,2015,13,1183734,OK,238907.331653549,238907.33165396,0.000232186893832501
165304,4476,2015,13,1442964,OK,292799.09809414,292799.0980941,0.000283662142252609
165306,4476,2015,13,4786576,OK,933141.742100618,933141.7421013,0.000941096727712351
165308,4476,2015,13,2789907,OK,551695.747192004,551695.7471917,0.000542858987600084
165351,4477,2015,13,2375803,OK,468821.939155062,468821.9391557,0.000466900519818802
165356,4477,2015,13,2715786,OK,527117.368360872,527117.3683613,0.00052547920742999
165375,4479,2015,13,4826422,OK,949055.556508168,949055.5565076,0.000962638131654581
165378,4479,2015,13,1128001,OK,223761.766465307,223761.7664654,0.000220416469676626
165379,4479,2015,13,4783360,OK,935741.828208602,934704.49367,0.000940528893650759
165386,4479,2015,13,3090618,OK,598270.147084656,598270.1470849,0.00060679947411549
165391,4479,2015,13,4741407,OK,925297.910869014,924240.2893783,0.000919029088020861
165393,4479,2015,13,4433684,OK,860094.885252781,860318.33608012,0.000869342381254172
165399,4479,2015,13,2257205,OK,440906.249924149,441801.5511202,0.000439675286347983
165400,4479,2015,13,2875507,OK,561282.209223793,561282.2092239,0.000563247179479095
165401,4479,2015,13,4818206,OK,942107.982119586,942107.9821192,0.00095332704473447
165402,4479,2015,13,2575930,OK,517421.291339955,517421.2913403,0.000523181818540007
165403,4479,2015,13,3815646,OK,776823.475670971,776823.47567025,0.0007717849314614
165404,4479,2015,13,4802134,OK,935087.258892927,935087.2588939,0.000942427516609581
165405,4479,2015,13,4833683,OK,941373.572479986,941373.57247996,0.000955702878489043
165406,4479,2015,13,4322527,OK,843606.84136952,843606.841369253,0.000846514831482999
165407,4479,2015,13,4804385,OK,935164.725579285,935164.72558,0.000942678521364645
165408,4479,2015,13,4821654,OK,938319.883116068,938319.8831155,0.000947795503385041
165409,4479,2015,13,1781522,OK,344816.504056605,344816.50405688,0.000349275484720226
165410,4479,2015,13,549854,OK,106858.850984784,106858.8509848,0.000108331125552164
165412,4479,2015,13,176942,OK,35406.3821960031,35406.38219605,3.45726775801399e-05
165413,4479,2015,13,3134249,OK,624006.283186215,624006.28318527,0.000616350540658107
165414,4479,2015,13,869934,OK,186654.647442445,186654.6474426,0.000169482231963297
165415,4479,2015,13,494250,OK,108663.679027353,108663.67902727,9.76144484142582e-05
165417,4479,2015,13,1290763,OK,267824.29488159,267824.29488201,0.000253019585552943
165418,4479,2015,13,1063821,OK,213739.005827709,213739.00582745,0.000208223036793345
165419,4479,2015,13,408430,OK,87246.5940206962,87246.59402072,7.95904819244472e-05
165420,4479,2015,13,539465,OK,112800.925015368,112800.92501529,0.000103553332176994
165507,4485,2015,13,2879089,OK,573557.531188542,573557.53118842,0.000576831380262814
165509,4485,2015,13,157743,OK,31216.5877825949,31216.5877826,3.1232421923421e-05
165510,4485,2015,13,1350764,OK,261633.821724888,261633.821725,0.0002635724731373
165511,4485,2015,13,132816,OK,25610.2225606857,25610.22256068,2.61511693597861e-05
165512,4485,2015,13,4825153,OK,933428.427640881,933428.4276413,0.000942161536291275
165513,4485,2015,13,1044943,OK,203345.826969284,203345.82696928,0.000206317967503025
165514,4485,2015,13,4835485,OK,938490.730165527,938490.7301674,0.000947941113315881
165515,4485,2015,13,1208629,OK,232898.361482269,232898.3614823,0.000235278394428418
165516,4485,2015,13,4195342,OK,813587.885650372,813587.8856518,0.000819905105194452
165517,4485,2015,13,4828415,OK,941304.805785343,941304.8057867,0.000951521056691733
165518,4485,2015,13,4820753,OK,939452.78745899,939452.787459,0.000945265869519615
165520,4485,2015,13,4828001,OK,936215.177558922,936215.17755889,0.000945247936308843
165521,4485,2015,13,4835942,OK,938762.097931106,938762.0979314,0.000949123526433996
165522,4485,2015,13,928080,OK,182972.432227788,182972.43222795,0.000184763830659312
165523,4485,2015,13,2658392,OK,536550.351201444,536550.3512018,0.000541642115780649
165525,4485,2015,13,4807788,OK,959362.786855027,959362.7868534,0.000970146289139492
165526,4485,2015,13,4835173,OK,935443.268763946,935443.2687632,0.000947627739188809
165527,4485,2015,13,2893012,OK,560001.478164234,560001.47816403,0.000566521353817325
165528,4485,2015,13,2019273,OK,387508.284282647,387508.284283,0.000392842222627157
166277,4519,2015,13,1331712,OK,0,235841.5453211,0.000234849594549789
166278,4519,2015,13,1313996,OK,0,228526.14785651,0.000232247453298929
166279,4519,2015,13,3831862,OK,0,676275.413480397,0.000682543035740679
166280,4519,2015,13,3450249,OK,0,607192.4998907,0.000615858738054642
166283,4519,2015,13,2980170,OK,0,517549.375505462,0.000524327172978572
166319,4522,2015,13,1408733,OK,0,272362.959638178,0.000273591863399807
166320,4522,2015,13,4830573,OK,0,938456.0057644,0.000944524587149007
166322,4522,2015,13,4840035,OK,0,933235.4789727,0.000939522699596359
166323,4522,2015,13,3822024,OK,0,743000.6478082,0.000749312556556341
166324,4522,2015,13,3513202,OK,0,675252.38148102,0.000682670919208411
166325,4522,2015,13,4832222,OK,0,934829.20512857,0.000940029450698102
166327,4522,2015,13,565730,OK,0,116366.107273,0.00011527135945045
166329,4522,2015,13,4821711,OK,0,967896.3312134,0.000973971503942582
166332,4522,2015,13,1766214,OK,0,346616.4050851,0.000348251321748874
166333,4522,2015,13,1057354,OK,0,219824.86334351,0.000205928803766986
166334,4522,2015,13,719016,OK,0,138372.4942955,0.000140372485690652
166335,4522,2015,13,1684232,OK,0,327893.51638268,0.000329905038548066
166363,4525,2015,13,1336980,OK,0,71229.512354157,7.38961152872811e-05
166365,4525,2015,13,4905492,OK,0,279537.408865382,0.000284409810509066
166367,4525,2015,13,2200970,OK,0,125451.615306,0.000129616367242327
166368,4525,2015,13,2102274,OK,0,118820.5954375,0.000122065122134993
166419,4528,2015,13,1836355,OK,0,353072.6171535,0.00035652201800752
166422,4528,2015,13,1606799,OK,0,328316.43301799,0.000311208775722918
166423,4528,2015,13,4834995,OK,0,936119.8311142,0.000940146619608505
166424,4528,2015,13,4831827,OK,0,944740.0375271,0.000952216754725162
166425,4528,2015,13,1650589,OK,0,334118.1197855,0.000320798961074489
166426,4528,2015,13,4828725,OK,0,967928.2051935,0.00097777790589112
166427,4528,2015,13,562989,OK,0,109008.2514564,0.000113673594697708
166428,4528,2015,13,4825933,OK,0,947189.8634956,0.000956604512522654
166429,4528,2015,13,4501345,OK,0,871976.8205083,0.000882016613177767
166431,4528,2015,13,4848008,OK,0,941334.9072266,0.000952646794862248
166433,4528,2015,13,596077,OK,0,131983.6290913,0.000117667938442995
166434,4528,2015,13,356535,OK,0,75842.78914768,6.96480353159407e-05
166436,4528,2015,13,1276432,OK,0,247664.0883831,0.000250123884372075
166438,4528,2015,13,4850973,OK,0,945024.92981713,0.000957936178994
166439,4528,2015,13,924094,OK,0,174321.2618128,0.000176414507085105
166470,4530,2015,13,4825097,OK,0,935161.8541398,0.000946277402023127
166472,4530,2015,13,265450,OK,0,47762.937381951,5.20095677486407e-05
166473,4530,2015,13,3768716,OK,0,738205.3023562,0.000746565503401412
166474,4530,2015,13,4810610,OK,0,959936.1963849,0.000971709768812774
166476,4530,2015,13,2651074,OK,0,523898.8545797,0.000531333214620097
166477,4530,2015,13,2627879,OK,0,526139.9082754,0.000516374606232089
166478,4530,2015,13,2121057,OK,0,405313.4616686,0.000409250789034555
166531,4532,2015,13,4835569,OK,0,909615.5815004,0.000920236601545157
166535,4532,2015,13,3141910,OK,0,606766.0156576,0.00061465881777152
166538,4532,2015,13,2728806,OK,0,523759.8529604,0.00052967016293554
166609,4536,2015,13,876828,OK,0,162142.3489382,0.000167153122514672
166611,4536,2015,13,2904425,OK,0,615526.8573398,0.000624674291842002
166634,4538,2015,13,4649895,OK,0,980283.477236884,0.000987529713784755
166637,4538,2015,13,4520922,OK,0,957176.9196099,0.00096436106537315
166641,4538,2015,13,4776524,OK,0,1006067.6599931,0.00101547967678405
166643,4538,2015,13,4804314,OK,0,1016004.4966555,0.00102491387830428
166646,4538,2015,13,3536210,OK,0,743597.6568877,0.00074876912417913
166647,4538,2015,13,4808469,OK,0,1029185.7242866,0.00103763510243915
166648,4538,2015,13,1604707,OK,0,343200.861998,0.000343411381306228
166649,4538,2015,13,2663579,OK,0,571774.761968,0.000577350584381949
166651,4538,2015,13,4829889,OK,0,1018086.349984,0.00102701447548018
166652,4538,2015,13,4474897,OK,0,974312.803201,0.000959874760503171
166654,4538,2015,13,290373,OK,0,60147.0911552,6.02794048563551e-05
166655,4538,2015,13,4675520,OK,0,983730.3629307,0.000991678734837036
166656,4538,2015,13,1622567,OK,0,434199.9144185,0.000364139977271935
166657,4538,2015,13,2695582,OK,0,582843.9123328,0.000589099327007275
166658,4538,2015,13,1052341,OK,0,230053.8135462,0.000230348436670928
166659,4538,2015,13,1690127,OK,0,359632.5215808,0.000366582003753253
166660,4538,2015,13,4747697,OK,0,999866.48392637,0.00101189347258772
166661,4538,2015,13,4738365,OK,0,1000106.9329844,0.001014295264141
166662,4538,2015,13,2131666,OK,0,446456.1756025,0.000452029318668584
166663,4538,2015,13,4566190,OK,0,958616.8529724,0.00096884214783205
166664,4538,2015,13,4106225,OK,0,856630.6766874,0.000868862718825698
166666,4538,2015,13,4691319,OK,0,997301.69933416,0.0010090924333503
166668,4538,2015,13,3116492,OK,0,654297.6576231,0.000662649594893425
166669,4538,2015,13,4751359,OK,0,1002615.4517472,0.00101203857935186
166670,4538,2015,13,4759143,OK,0,1004330.83167878,0.00101379903583315
166674,4538,2015,13,3058361,OK,0,644975.4884604,0.000650979464834088
166682,4538,2015,13,4752819,OK,0,995315.78674152,0.00100160112632683
166683,4538,2015,13,4339406,OK,0,930756.4267578,0.000941437607868297
166686,4538,2015,13,4748550,OK,0,1014357.6789045,0.0010283593074548
166687,4538,2015,13,4754062,OK,0,1011500.3509215,0.00102580917137986
166688,4538,2015,13,521205,OK,0,108365.4260758,0.000109568249702007
166704,4540,2015,13,2679402,OK,0,132463.440863805,0.000132557946457233
166707,4540,2015,13,1419411,OK,0,97505.9859224,9.79883049808938e-05
166708,4540,2015,13,3074122,OK,0,202428.3343933,0.000203642478448197
166710,4540,2015,13,2412858,OK,0,373952.38282,0.000375540944126006
166711,4540,2015,13,4569953,OK,0,1083123.6073949,0.0010909751757663
166712,4540,2015,13,4591967,OK,0,1081250.8744933,0.00108891906821625
166714,4540,2015,13,1694816,OK,0,437257.6723447,0.000399980908190288
